DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(3.0m),Dir#1(3.0m),Speed#2(5.0m),Dir#2(5.0m),Speed#3(7.0m),Dir#3(7.0m),Speed#4(9.0m),Dir#4(9.0m),Speed#5(11.0m),Dir#5(11.0m),Speed#6(13.0m),Dir#6(13.0m),Speed#7(15.0m),Dir#7(15.0m),Speed#8(17.0m),Dir#8(17.0m),Speed#9(19.0m),Dir#9(19.0m),Speed#10(21.0m),Dir#10(21.0m),Speed#11(23.0m),Dir#11(23.0m),Speed#12(25.0m),Dir#12(25.0m),Speed#13(27.0m),Dir#13(27.0m),Speed#14(29.0m),Dir#14(29.0m),Speed#15(31.0m),Dir#15(31.0m),Speed#16(33.0m),Dir#16(33.0m),Speed#17(35.0m),Dir#17(35.0m),Speed#18(37.0m),Dir#18(37.0m),Speed#19(39.0m),Dir#19(39.0m),Speed#20(41.0m),Dir#20(41.0m),Speed#21(43.0m),Dir#21(43.0m),Speed#22(45.0m),Dir#22(45.0m),Speed#23(47.0m),Dir#23(47.0m),Speed#24(49.0m),Dir#24(49.0m),Speed#25(51.0m),Dir#25(51.0m),Speed#26(53.0m),Dir#26(53.0m),Speed#27(55.0m),Dir#27(55.0m),
7/02/2017 07:00:00, 16.4,232.1,  2.5, -6.4, 45.564, 28.10,  0.0,  0.0,  0.020,  23.14,  0.074, 337.07,  0.081, 334.42,  0.110, 317.95,  0.087, 318.01,  0.089, 344.99,  0.123, 343.44,  0.148, 345.50,  0.182, 342.50,  0.188, 341.63,  0.172, 344.41,  0.144, 341.11,  0.155, 336.50,  0.181, 329.07,  0.210, 343.63,  0.237, 349.13,  0.265, 357.23,  0.247,   1.40,  0.278, 359.18,  0.352,   3.58,  0.528, 323.88,  0.514, 316.56,  0.544, 299.98,  0.561, 322.38,  0.213, 313.54,  0.100, 284.59,  0.061,  53.02,
7/02/2017 08:00:00, 16.5,232.1,  2.5, -6.4, 45.646, 28.08,  0.0,  0.0,  0.080, 216.15,  0.094, 201.38,  0.088, 214.84,  0.102, 234.35,  0.051, 256.88,  0.058, 249.34,  0.054, 251.70,  0.043, 244.76,  0.047, 308.33,  0.037, 314.33,  0.009, 329.78,  0.072, 358.33,  0.078, 357.74,  0.124,  14.39,  0.139,  19.52,  0.137,  29.04,  0.106,  44.88,  0.143,  13.84,  0.211,   2.08,  0.421, 356.67,  0.379, 349.22,  0.384, 326.87,  0.315, 319.51,  0.274, 277.57,  0.172, 268.95,  0.187, 234.80,  0.113, 280.03,
7/02/2017 09:00:00, 16.4,232.1,  2.5, -6.4, 45.671, 28.00,  0.0,  0.0,  0.125, 162.96,  0.154, 163.48,  0.125, 163.50,  0.140, 155.60,  0.147, 155.91,  0.123, 144.84,  0.131, 149.22,  0.119, 143.05,  0.146, 128.45,  0.143, 132.66,  0.165, 125.32,  0.160, 125.72,  0.163, 123.58,  0.173, 118.52,  0.172, 110.28,  0.178, 105.69,  0.219, 110.73,  0.197,  95.62,  0.181,  80.18,  0.342,  61.05,  0.369,  41.46,  0.252,  43.86,  0.246,   7.58,  0.279,  19.45,  0.183,  33.15,  0.379,  56.02,  0.248,  65.91,
7/02/2017 10:00:00, 16.5,232.1,  2.5, -6.4, 45.788, 27.80,  0.0,  0.0,  0.148, 147.77,  0.159, 155.23,  0.180, 157.39,  0.151, 161.93,  0.176, 161.23,  0.163, 155.68,  0.177, 157.48,  0.173, 161.79,  0.154, 158.66,  0.191, 156.12,  0.151, 151.79,  0.150, 139.93,  0.167, 146.54,  0.118, 126.47,  0.099, 109.18,  0.086,  93.12,  0.094,  93.85,  0.054,  65.37,  0.045,  53.47,  0.190,  26.46,  0.142, 326.90,  0.176, 293.30,  0.243, 302.37,  0.321, 296.54,  0.334, 298.40,  0.282, 298.43,  0.280, 307.15,
7/02/2017 11:00:00, 16.5,232.1,  2.5, -6.4, 45.788, 27.79,  0.0,  0.0,  0.145, 174.62,  0.142, 182.67,  0.154, 191.56,  0.128, 183.71,  0.113, 196.43,  0.110, 180.28,  0.116, 175.72,  0.088, 188.71,  0.087, 184.59,  0.074, 145.12,  0.099, 128.71,  0.100, 124.67,  0.120, 149.74,  0.104, 134.50,  0.088, 108.82,  0.121,  86.62,  0.091,  80.90,  0.099, 102.54,  0.067,  85.79,  0.318,   0.18,  0.348, 345.79,  0.433, 346.23,  0.466, 323.17,  0.372, 325.07,  0.075, 104.76,  0.137, 155.12,  0.208,  38.73,
7/02/2017 12:00:00, 16.5,232.1,  2.5, -6.4, 45.748, 27.88,  0.0,  0.0,  0.082, 213.66,  0.075, 233.77,  0.122, 228.53,  0.148, 242.92,  0.165, 252.69,  0.162, 251.68,  0.136, 245.13,  0.173, 242.08,  0.162, 238.52,  0.197, 240.29,  0.203, 250.11,  0.162, 250.21,  0.167, 265.60,  0.169, 281.85,  0.201, 285.41,  0.204, 287.50,  0.188, 294.50,  0.204, 305.50,  0.264, 305.60,  0.268, 316.71,  0.333, 326.59,  0.460, 322.69,  0.502, 314.59,  0.291, 304.46,  0.319, 305.92,  0.346, 323.29,  0.330, 329.07,
7/02/2017 13:00:00, 16.5,232.0,  2.5, -6.4, 45.640, 27.96,  0.0,  0.0,  0.143, 316.21,  0.119, 294.31,  0.096, 307.67,  0.114, 295.27,  0.135, 295.75,  0.128, 294.72,  0.149, 285.14,  0.147, 286.63,  0.168, 290.85,  0.194, 294.63,  0.190, 292.74,  0.193, 289.85,  0.176, 296.25,  0.220, 297.49,  0.218, 292.22,  0.237, 292.24,  0.275, 304.83,  0.244, 301.52,  0.258, 297.74,  0.444, 324.26,  0.568, 311.62,  0.740, 299.91,  0.682, 295.24,  0.625, 292.49,  0.513, 298.66,  0.209, 306.32,  0.166,  36.16,
7/02/2017 14:00:00, 16.5,231.9,  2.5, -6.4, 45.516, 27.98,  0.0,  0.0,  0.151, 286.88,  0.171, 297.44,  0.208, 307.43,  0.196, 308.04,  0.198, 303.22,  0.195, 307.00,  0.181, 295.08,  0.206, 297.97,  0.211, 299.70,  0.218, 297.24,  0.255, 299.70,  0.254, 300.69,  0.256, 300.14,  0.279, 300.36,  0.262, 307.11,  0.274, 302.91,  0.289, 309.00,  0.312, 300.23,  0.385, 304.92,  0.375, 315.10,  0.737, 312.78,  0.758, 305.95,  0.801, 301.77,  0.655, 286.00,  0.412, 282.91,  0.164, 321.68,  0.077,  41.79,
7/02/2017 15:00:00, 16.5,232.0,  2.5, -6.4, 45.407, 27.97,  0.0,  0.0,  0.294, 307.20,  0.345, 305.86,  0.364, 303.62,  0.354, 305.94,  0.359, 306.51,  0.380, 308.14,  0.416, 304.10,  0.420, 303.13,  0.427, 303.29,  0.449, 311.30,  0.413, 309.27,  0.407, 309.15,  0.416, 307.47,  0.421, 307.33,  0.418, 311.59,  0.446, 312.30,  0.455, 313.71,  0.430, 317.15,  0.495, 322.99,  0.567, 339.50,  0.948, 323.68,  0.745, 321.31,  0.522, 320.03,  0.473, 309.12,  0.240, 308.62,  0.219, 322.09,  0.051, 266.82,
7/02/2017 16:00:00, 16.5,232.0,  2.5, -6.4, 45.327, 27.96,  0.0,  0.0,  0.387, 298.76,  0.385, 293.96,  0.408, 295.24,  0.457, 294.39,  0.411, 296.05,  0.420, 294.66,  0.424, 296.82,  0.402, 300.23,  0.389, 301.83,  0.390, 302.70,  0.391, 308.18,  0.425, 309.82,  0.451, 308.80,  0.436, 308.16,  0.499, 307.49,  0.491, 310.09,  0.528, 310.50,  0.555, 309.19,  0.670, 297.95,  0.635, 316.43,  1.126, 313.41,  0.986, 304.56,  0.708, 301.43,  0.675, 301.66,  0.393, 303.62,  0.359, 289.60,  0.370, 295.74,
7/02/2017 17:00:00, 16.5,231.9,  2.5, -6.4, 45.271, 27.93,  0.0,  0.0,  0.310, 306.51,  0.360, 304.85,  0.351, 307.05,  0.362, 308.84,  0.378, 305.85,  0.420, 301.89,  0.495, 307.15,  0.515, 308.77,  0.524, 306.85,  0.559, 307.01,  0.550, 304.02,  0.575, 302.62,  0.596, 301.12,  0.590, 304.21,  0.620, 304.95,  0.649, 305.00,  0.715, 301.38,  0.752, 299.33,  0.848, 302.54,  0.741, 317.01,  1.186, 305.46,  1.403, 299.99,  1.268, 306.76,  0.824, 306.08,  0.762, 307.60,  0.798, 291.65,  0.526, 298.99,
7/02/2017 18:00:00, 16.5,232.0,  2.5, -6.4, 45.239, 27.93,  0.0,  0.0,  0.336, 315.16,  0.340, 309.42,  0.358, 309.15,  0.404, 305.94,  0.443, 306.90,  0.432, 308.20,  0.440, 303.23,  0.433, 307.20,  0.451, 307.39,  0.447, 307.83,  0.456, 305.96,  0.473, 306.60,  0.473, 309.37,  0.517, 309.92,  0.525, 311.48,  0.564, 312.12,  0.607, 306.82,  0.695, 305.31,  0.624, 313.19,  0.682, 312.73,  1.160, 303.20,  1.174, 299.13,  0.903, 295.05,  0.730, 287.18,  0.778, 284.61,  0.892, 284.04,  0.634, 299.66,
7/02/2017 19:00:00, 16.5,232.0,  2.5, -6.4, 45.297, 27.92,  0.0,  0.0,  0.099, 314.24,  0.149, 318.23,  0.173, 325.74,  0.202, 323.42,  0.215, 324.69,  0.242, 321.82,  0.252, 320.88,  0.232, 323.28,  0.247, 314.87,  0.274, 313.84,  0.322, 310.51,  0.370, 313.10,  0.382, 313.89,  0.411, 313.80,  0.464, 316.87,  0.475, 319.80,  0.486, 319.30,  0.474, 324.55,  0.471, 337.28,  0.388, 318.68,  0.792, 309.11,  0.932, 315.54,  0.832, 307.91,  0.682, 332.35,  0.388, 328.91,  0.335, 334.33,  0.371, 325.79,
7/02/2017 20:00:00, 16.5,231.9,  2.5, -6.4, 45.435, 27.92,  0.0,  0.0,  0.139,  82.51,  0.103,  97.49,  0.050,  73.49,  0.067,  79.33,  0.025,  53.15,  0.034,  39.08,  0.008,  95.17,  0.043, 305.08,  0.031, 257.30,  0.046, 315.69,  0.048, 307.02,  0.071, 313.45,  0.123, 283.54,  0.128, 309.69,  0.155, 317.80,  0.178, 306.27,  0.174, 309.01,  0.185, 323.57,  0.328, 321.79,  0.245, 323.88,  0.395, 269.51,  0.760, 272.46,  0.499, 273.89,  0.383, 306.25,  0.210, 324.83,  0.102,  56.70,  0.158,  60.02,
7/02/2017 21:00:00, 16.5,232.0,  2.5, -6.4, 45.537, 27.93,  0.0,  0.0,  0.123,  47.87,  0.077,  40.82,  0.028,  19.68,  0.043, 331.36,  0.049, 260.07,  0.034, 197.57,  0.046, 224.50,  0.059, 301.70,  0.073, 310.32,  0.130, 316.09,  0.114, 309.62,  0.118, 288.04,  0.181, 298.70,  0.198, 300.76,  0.197, 308.30,  0.222, 308.83,  0.246, 301.72,  0.271, 317.31,  0.364, 328.65,  0.370, 303.33,  0.501, 294.57,  0.518, 274.05,  0.455, 276.74,  0.360, 320.88,  0.322,   0.02,  0.297,  17.63,  0.301,  25.72,
7/02/2017 22:00:00, 16.5,232.0,  2.5, -6.4, 45.659, 27.80,  0.0,  0.0,  0.101, 143.74,  0.109, 123.80,  0.056, 108.05,  0.038, 140.55,  0.023, 147.55,  0.034, 298.45,  0.066, 317.90,  0.058, 312.00,  0.059, 304.27,  0.082, 282.60,  0.074, 304.89,  0.081, 302.77,  0.131, 303.33,  0.146, 299.35,  0.148, 300.57,  0.198, 308.52,  0.212, 304.27,  0.273, 310.99,  0.247, 305.53,  0.295, 291.30,  0.581, 267.26,  0.519, 270.59,  0.368, 256.70,  0.152, 283.35,  0.101, 314.84,  0.232, 329.98,  0.237, 343.04,
7/02/2017 23:00:00, 16.5,232.0,  2.5, -6.4, 45.753, 27.84,  0.0,  0.0,  0.119, 305.11,  0.173, 304.12,  0.215, 305.78,  0.207, 301.45,  0.220, 299.42,  0.245, 291.14,  0.279, 300.64,  0.266, 297.31,  0.281, 300.91,  0.307, 306.44,  0.316, 304.90,  0.334, 312.53,  0.342, 309.94,  0.355, 307.68,  0.345, 304.33,  0.341, 302.14,  0.337, 307.34,  0.375, 318.50,  0.375, 325.63,  0.303, 310.68,  0.564, 284.50,  0.632, 285.88,  0.513, 296.96,  0.454, 332.03,  0.413,  11.81,  0.458,   8.64,  0.487,  10.83,
8/02/2017 00:00:00, 16.5,232.1,  2.5, -6.4, 45.761, 27.89,  0.0,  0.0,  0.183, 298.20,  0.225, 302.20,  0.267, 299.40,  0.246, 296.22,  0.248, 290.71,  0.236, 289.75,  0.218, 294.74,  0.231, 293.30,  0.258, 295.06,  0.286, 297.43,  0.271, 296.98,  0.280, 302.82,  0.290, 301.57,  0.323, 300.17,  0.324, 303.59,  0.344, 307.30,  0.329, 318.71,  0.353, 317.73,  0.349, 351.41,  0.472, 342.14,  0.828, 290.88,  0.658, 278.44,  0.329, 288.55,  0.427, 310.37,  0.448, 312.34,  0.411, 331.44,  0.481, 327.99,
8/02/2017 01:00:00, 16.5,232.1,  2.5, -6.4, 45.733, 27.83,  0.0,  0.0,  0.079, 223.51,  0.085, 241.61,  0.095, 255.92,  0.097, 269.26,  0.108, 259.57,  0.106, 262.73,  0.131, 265.78,  0.160, 285.46,  0.180, 288.55,  0.158, 269.31,  0.176, 273.98,  0.163, 280.38,  0.170, 293.71,  0.235, 311.02,  0.278, 312.98,  0.347, 316.96,  0.408, 320.37,  0.488, 321.92,  0.389, 288.80,  0.291, 313.77,  0.512, 305.51,  0.745, 296.46,  0.470, 289.21,  0.413, 314.19,  0.297, 340.08,  0.331, 325.55,  0.394, 331.19,
8/02/2017 02:00:00, 16.5,232.0,  2.5, -6.4, 45.638, 27.89,  0.0,  0.0,  0.097, 322.25,  0.126, 302.62,  0.151, 300.72,  0.199, 300.26,  0.195, 292.71,  0.220, 294.11,  0.241, 299.42,  0.227, 291.72,  0.234, 298.01,  0.230, 300.89,  0.206, 298.95,  0.206, 297.43,  0.217, 297.29,  0.204, 288.94,  0.222, 306.79,  0.292, 299.23,  0.330, 305.84,  0.338, 296.12,  0.457, 319.10,  0.442, 330.26,  0.573, 297.69,  0.653, 268.91,  0.503, 309.33,  0.490, 291.31,  0.463, 296.76,  0.466, 346.24,  0.508,   4.03,
8/02/2017 03:00:00, 16.5,232.0,  2.5, -6.4, 45.498, 27.96,  0.0,  0.0,  0.166, 299.03,  0.167, 302.48,  0.212, 293.79,  0.230, 291.93,  0.203, 304.23,  0.197, 313.02,  0.218, 307.44,  0.201, 310.03,  0.190, 305.76,  0.196, 300.14,  0.221, 301.18,  0.216, 295.91,  0.214, 297.44,  0.208, 307.69,  0.237, 313.22,  0.243, 310.13,  0.267, 305.90,  0.340, 312.62,  0.392, 309.37,  0.508, 301.28,  0.624, 300.76,  0.635, 296.10,  0.466, 292.02,  0.299, 299.95,  0.285, 322.22,  0.477, 324.61,  0.518, 323.76,
8/02/2017 04:00:00, 16.5,232.0,  2.5, -6.4, 45.415, 27.96,  0.0,  0.0,  0.064, 159.30,  0.056, 194.35,  0.024, 174.84,  0.045, 217.59,  0.043, 183.32,  0.035, 166.84,  0.015, 238.68,  0.023, 208.09,  0.046, 272.65,  0.044, 269.62,  0.042, 232.57,  0.037, 192.21,  0.039, 240.85,  0.051, 291.79,  0.032, 306.64,  0.059, 324.94,  0.105, 320.37,  0.130, 295.01,  0.372, 264.47,  0.294, 295.94,  0.294, 291.49,  0.472, 256.53,  0.464, 257.78,  0.121, 355.14,  0.107,  73.54,  0.258,  43.05,  0.574,  43.30,
8/02/2017 05:00:00, 16.5,232.0,  2.5, -6.4, 45.349, 27.96,  0.0,  0.0,  0.034, 100.90,  0.024, 153.93,  0.016, 117.31,  0.021,  96.37,  0.020, 166.78,  0.027, 141.28,  0.032,  81.47,  0.011, 308.69,  0.058, 244.15,  0.015, 165.12,  0.122, 224.15,  0.025, 304.97,  0.011,   1.48,  0.036, 307.61,  0.043, 342.96,  0.011, 349.49,  0.033, 350.89,  0.062, 289.17,  0.494, 244.52,  0.430, 257.46,  0.466, 243.09,  0.559, 279.64,  0.368, 264.24,  0.239, 297.49,  0.360, 251.33,  0.158, 299.94,  0.331, 269.96,
8/02/2017 06:00:00, 16.5,232.0,  2.5, -6.4, 45.335, 27.94,  0.0,  0.0,  0.285, 121.74,  0.276, 126.79,  0.272, 119.16,  0.234, 119.30,  0.265, 115.73,  0.246, 120.22,  0.251, 119.24,  0.274, 117.79,  0.272, 117.07,  0.239, 124.47,  0.221, 117.07,  0.242, 117.71,  0.209, 125.00,  0.189, 117.85,  0.198, 119.09,  0.180, 113.13,  0.191, 112.58,  0.084, 114.10,  0.158, 238.95,  0.292, 265.11,  0.548, 248.72,  0.737, 261.78,  0.458, 284.38,  0.475, 270.56,  0.294, 204.21,  0.128, 127.03,  0.183, 114.25,
8/02/2017 07:00:00, 16.5,232.1,  2.5, -6.4, 45.395, 27.93,  0.0,  0.0,  0.393, 124.31,  0.402, 118.61,  0.388, 123.58,  0.396, 118.37,  0.409, 119.50,  0.407, 119.04,  0.408, 118.55,  0.393, 118.83,  0.420, 121.17,  0.415, 118.37,  0.381, 120.57,  0.386, 119.87,  0.350, 119.46,  0.309, 122.57,  0.259, 131.70,  0.245, 138.19,  0.217, 144.02,  0.194, 137.85,  0.113, 250.88,  0.251, 241.92,  0.397, 244.94,  0.492, 254.43,  0.414, 240.74,  0.093, 254.79,  0.102, 322.50,  0.246, 119.23,  0.185, 137.52,
8/02/2017 08:00:00, 16.5,232.1,  2.5, -6.4, 45.485, 27.95,  0.0,  0.0,  0.424, 126.76,  0.511, 120.54,  0.520, 124.30,  0.526, 123.35,  0.528, 121.60,  0.574, 120.28,  0.624, 119.86,  0.603, 116.88,  0.621, 117.26,  0.601, 119.27,  0.572, 115.75,  0.561, 118.17,  0.500, 124.90,  0.497, 124.20,  0.472, 122.54,  0.440, 125.77,  0.436, 130.79,  0.350, 126.63,  0.137, 149.47,  0.363, 225.63,  0.857, 220.75,  0.760, 230.39,  0.569, 215.07,  0.150, 194.56,  0.223, 161.75,  0.235, 152.84,  0.283, 107.12,
8/02/2017 09:00:00, 16.4,232.2,  2.5, -6.4, 45.593, 27.88,  0.0,  0.0,  0.374, 113.28,  0.420, 108.12,  0.478, 111.83,  0.510, 117.15,  0.512, 124.68,  0.506, 126.88,  0.484, 130.39,  0.484, 134.09,  0.531, 134.90,  0.510, 133.49,  0.520, 134.94,  0.478, 131.35,  0.476, 132.12,  0.475, 130.83,  0.457, 127.24,  0.446, 127.47,  0.371, 122.52,  0.290, 116.10,  0.285, 121.58,  0.248, 224.88,  0.544, 238.23,  0.571, 253.01,  0.366, 272.11,  0.068, 268.76,  0.183, 118.69,  0.288, 100.72,  0.388, 109.14,
8/02/2017 10:00:00, 16.5,232.1,  2.5, -6.4, 45.704, 27.83,  0.0,  0.0,  0.306, 120.96,  0.385, 122.74,  0.396, 123.54,  0.426, 126.23,  0.443, 124.51,  0.433, 124.96,  0.448, 119.60,  0.472, 119.29,  0.463, 122.62,  0.500, 125.28,  0.495, 126.92,  0.486, 127.99,  0.511, 130.52,  0.498, 125.34,  0.461, 123.98,  0.420, 117.15,  0.403, 116.72,  0.326, 124.57,  0.190, 143.70,  0.260, 228.65,  0.380, 238.25,  0.496, 237.25,  0.452, 243.13,  0.078, 256.65,  0.210,  70.54,  0.205, 127.11,  0.270, 126.43,
8/02/2017 11:00:00, 16.5,232.0,  2.5, -6.4, 45.745, 27.50,  0.0,  0.0,  0.440, 132.82,  0.476, 129.90,  0.501, 133.01,  0.488, 132.90,  0.546, 129.16,  0.542, 128.05,  0.512, 126.72,  0.505, 124.61,  0.505, 121.31,  0.558, 119.41,  0.577, 122.81,  0.612, 123.37,  0.596, 123.81,  0.614, 124.64,  0.587, 124.98,  0.562, 125.41,  0.552, 122.82,  0.456, 127.87,  0.327, 146.34,  0.461, 196.69,  0.669, 216.55,  0.689, 232.21,  0.521, 230.03,  0.116, 181.47,  0.391, 131.71,  0.480, 124.25,  0.533, 121.93,
8/02/2017 12:00:00, 16.5,232.0,  2.5, -6.4, 45.743, 25.01,  0.0,  0.0,  0.079, 172.41,  0.226, 136.61,  0.328, 126.93,  0.404, 129.14,  0.446, 127.09,  0.473, 128.57,  0.454, 127.09,  0.450, 123.90,  0.444, 123.11,  0.493, 114.97,  0.512, 117.65,  0.587, 115.31,  0.576, 117.52,  0.563, 116.50,  0.606, 116.87,  0.550, 115.61,  0.503, 112.26,  0.436, 114.81,  0.218, 128.85,  0.279, 200.02,  0.630, 214.19,  0.586, 227.63,  0.484, 223.90,  0.270, 187.68,  0.297, 105.92,  0.368, 138.53,  0.352, 125.74,
8/02/2017 13:00:00, 16.4,232.0,  2.5, -6.4, 45.679, 25.22,  0.0,  0.0,  0.152, 171.90,  0.228, 135.72,  0.345, 128.95,  0.453, 124.67,  0.517, 125.09,  0.548, 127.99,  0.577, 127.45,  0.563, 125.78,  0.559, 124.03,  0.557, 118.78,  0.636, 116.93,  0.672, 112.08,  0.689, 113.40,  0.706, 115.22,  0.712, 114.57,  0.647, 116.51,  0.661, 115.45,  0.578, 110.31,  0.444, 118.53,  0.355, 171.46,  0.473, 222.06,  0.647, 207.61,  0.517, 225.32,  0.261, 172.58,  0.294, 164.38,  0.360, 156.92,  0.478, 148.09,
8/02/2017 14:00:00, 16.4,232.1,  2.5, -6.4, 45.551, 25.73,  0.0,  0.0,  0.239, 113.71,  0.339, 105.32,  0.381, 116.47,  0.467, 126.19,  0.518, 127.93,  0.511, 130.67,  0.562, 130.75,  0.565, 130.26,  0.551, 127.55,  0.489, 121.01,  0.530, 121.61,  0.555, 123.45,  0.565, 118.34,  0.592, 117.72,  0.591, 116.35,  0.558, 117.54,  0.492, 115.30,  0.415, 112.26,  0.369, 140.95,  0.311, 199.89,  0.446, 222.26,  0.660, 227.00,  0.392, 200.27,  0.121, 142.14,  0.335, 110.23,  0.505, 119.47,  0.581, 102.63,
8/02/2017 15:00:00, 16.4,232.1,  2.5, -6.4, 45.404, 24.25,  0.0,  0.0,  0.133, 326.08,  0.108, 322.59,  0.076, 330.80,  0.112, 125.14,  0.227, 131.83,  0.283, 123.53,  0.299, 116.18,  0.391, 113.06,  0.432, 116.73,  0.478, 115.34,  0.571, 111.14,  0.599, 110.18,  0.613, 110.63,  0.586, 111.72,  0.553, 111.21,  0.528, 106.76,  0.507, 102.22,  0.441,  97.27,  0.224, 164.03,  0.623, 211.91,  0.783, 216.69,  0.591, 222.30,  0.186, 209.00,  0.101, 129.45,  0.273,  95.05,  0.498, 101.26,  0.486, 101.69,
8/02/2017 16:00:00, 16.4,232.1,  2.5, -6.4, 45.262, 23.87,  0.0,  0.0,  0.191, 313.87,  0.169, 306.47,  0.149, 317.25,  0.076, 286.83,  0.042, 174.98,  0.182, 139.77,  0.265, 131.47,  0.303, 122.12,  0.320, 118.46,  0.332, 118.26,  0.345, 114.20,  0.352, 110.92,  0.413, 108.52,  0.511, 104.13,  0.497, 102.28,  0.484, 105.78,  0.438, 104.10,  0.343, 101.43,  0.059, 219.68,  0.499, 223.01,  0.737, 215.56,  0.764, 220.09,  0.585, 215.63,  0.480, 210.00,  0.337, 165.73,  0.391, 138.27,  0.401, 137.09,
8/02/2017 17:00:00, 16.4,232.2,  2.5, -6.4, 45.188, 23.74,  0.0,  0.0,  0.152, 308.09,  0.176, 308.65,  0.157, 307.27,  0.138, 311.42,  0.113, 318.09,  0.056, 340.46,  0.050,  59.90,  0.124, 105.64,  0.171, 121.93,  0.199, 119.82,  0.242, 120.43,  0.213, 114.53,  0.230, 111.14,  0.204, 101.03,  0.167, 104.72,  0.112,  95.36,  0.104,  97.27,  0.127, 101.22,  0.268, 224.86,  0.368, 230.41,  0.422, 211.63,  0.397, 216.06,  0.384, 242.33,  0.224, 179.42,  0.179, 161.18,  0.221, 148.37,  0.256, 127.21,
8/02/2017 18:00:00, 16.4,232.3,  2.5, -6.4, 45.167, 23.65,  0.0,  0.0,  0.229, 293.22,  0.247, 295.99,  0.250, 295.44,  0.252, 290.95,  0.264, 303.41,  0.251, 318.59,  0.138, 333.64,  0.086,  10.99,  0.090,   0.32,  0.155, 330.10,  0.228, 324.03,  0.286, 326.82,  0.338, 325.28,  0.364, 323.80,  0.318, 323.25,  0.361, 326.09,  0.317, 336.47,  0.249, 329.06,  0.300, 296.73,  0.489, 260.25,  0.612, 256.62,  0.602, 254.30,  0.610, 241.40,  0.586, 253.60,  0.419, 277.55,  0.268, 271.46,  0.294, 269.12,
8/02/2017 19:00:00, 16.4,232.3,  2.5, -6.4, 45.193, 25.21,  0.0,  0.0,  0.112, 297.78,  0.110, 289.64,  0.153, 296.48,  0.173, 296.85,  0.198, 298.34,  0.243, 307.06,  0.251, 309.91,  0.267, 313.92,  0.331, 319.53,  0.340, 315.39,  0.343, 309.99,  0.332, 307.57,  0.380, 312.62,  0.442, 319.25,  0.488, 323.61,  0.462, 325.52,  0.429, 323.78,  0.348, 322.88,  0.259, 276.80,  0.603, 240.90,  0.811, 239.35,  0.913, 244.04,  0.557, 243.27,  0.647, 268.25,  0.525, 289.82,  0.636, 293.99,  0.632, 286.52,
8/02/2017 20:00:00, 16.4,232.2,  2.5, -6.4, 45.277, 25.48,  0.0,  0.0,  0.085,  83.25,  0.127,  51.39,  0.119,  13.62,  0.208, 343.15,  0.238, 333.94,  0.284, 319.37,  0.316, 319.79,  0.297, 312.35,  0.263, 310.33,  0.249, 302.86,  0.261, 305.71,  0.266, 303.26,  0.289, 316.18,  0.288, 323.27,  0.320, 330.51,  0.263, 324.73,  0.238, 315.22,  0.271, 315.37,  0.261, 261.33,  0.580, 236.82,  0.843, 228.04,  0.783, 221.12,  0.733, 234.56,  0.608, 262.87,  0.400, 254.16,  0.337, 257.73,  0.342, 269.08,
8/02/2017 21:00:00, 16.4,232.1,  2.5, -6.4, 45.396, 26.09,  0.0,  0.0,  0.145, 155.42,  0.156, 172.33,  0.102, 172.26,  0.075, 179.51,  0.092, 189.80,  0.093, 181.27,  0.138, 164.85,  0.181, 149.57,  0.214, 141.92,  0.202, 150.76,  0.138, 159.41,  0.104, 191.50,  0.045, 182.08,  0.018, 235.77,  0.067, 292.95,  0.092, 293.47,  0.065, 324.00,  0.036, 313.67,  0.356, 213.93,  0.511, 226.56,  0.777, 209.98,  0.601, 227.89,  0.726, 222.81,  0.441, 232.13,  0.234, 215.27,  0.231, 219.57,  0.197, 223.88,
8/02/2017 22:00:00, 16.4,232.0,  2.5, -6.4, 45.547, 27.32,  0.0,  0.0,  0.207,  84.86,  0.158,  90.49,  0.179, 110.29,  0.172, 128.34,  0.210, 126.64,  0.219, 126.66,  0.298, 123.37,  0.394, 127.34,  0.440, 131.77,  0.430, 140.58,  0.407, 141.94,  0.403, 142.56,  0.357, 145.76,  0.294, 149.38,  0.244, 149.55,  0.219, 148.47,  0.222, 154.65,  0.173, 158.06,  0.229, 222.83,  0.397, 221.63,  0.500, 227.24,  0.566, 231.54,  0.619, 219.87,  0.379, 199.74,  0.373, 206.10,  0.265, 163.60,  0.248, 160.31,
8/02/2017 23:00:00, 16.4,232.1,  2.5, -6.4, 45.674, 25.49,  0.0,  0.0,  0.190, 187.78,  0.166, 172.89,  0.155, 164.81,  0.145, 161.50,  0.133, 166.84,  0.152, 150.51,  0.138, 150.60,  0.159, 148.99,  0.218, 141.02,  0.251, 137.72,  0.269, 134.21,  0.278, 132.17,  0.295, 126.49,  0.329, 120.70,  0.327, 120.28,  0.293, 119.63,  0.285, 125.06,  0.251, 126.91,  0.300, 198.70,  0.292, 235.33,  0.579, 232.24,  0.496, 233.96,  0.506, 238.76,  0.260, 236.76,  0.281, 143.31,  0.440, 133.75,  0.458, 125.01,
